"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2940,       -7.88310605,      -5.747577364,      -8.067938322,      -5.766698234,      -8.499300451,               0.5,     0.00902663455,  -9.414581545e-08,                 0,                 0,                 0,   1.261016084e-06,     0.00902663455,  -9.414581545e-08,                 0,  -1.042978033e-05,    0.001558235895
          0,           0,        2941,      -7.883080159,      -5.747574822,      -8.068247653,      -5.766698655,      -8.499127011,               0.5,    0.009026531542,  -9.417827883e-08,                 0,                 0,                 0,   1.260918864e-06,    0.009026531542,  -9.417827883e-08,                 0,  -1.043349579e-05,    0.001558235895
          0,           0,        2942,      -7.883054317,       -5.74757231,      -8.068556877,      -5.766699112,      -8.498953669,               0.5,    0.009026428638,  -9.421084203e-08,                 0,                 0,                 0,   1.260821584e-06,    0.009026428638,  -9.421084203e-08,                 0,  -1.043722227e-05,    0.001558235895
          0,           0,        2943,      -7.883028589,       -5.74756983,      -8.068865667,      -5.766699623,      -8.498780424,               0.5,    0.009026325837,  -9.424349872e-08,                 0,                 0,                 0,   1.260724237e-06,    0.009026325837,  -9.424349872e-08,                 0,  -1.044095908e-05,    0.001558235895
          0,           0,        2944,       -7.88300288,      -5.747567379,      -8.069173851,      -5.766700181,      -8.498607275,               0.5,    0.009026223139,  -9.427614314e-08,                 0,                 0,                 0,   1.260626886e-06,    0.009026223139,  -9.427614314e-08,                 0,   -1.04446945e-05,    0.001558235895
          0,           0,        2945,      -7.882977185,      -5.747564959,      -8.069481838,      -5.766700763,      -8.498434223,               0.5,    0.009026120543,  -9.430881118e-08,                 0,                 0,                 0,   1.260529505e-06,    0.009026120543,  -9.430881118e-08,                 0,  -1.044843249e-05,    0.001558235895
          0,           0,        2946,      -7.882951526,      -5.747562567,      -8.069789613,      -5.766701377,      -8.498261269,               0.5,     0.00902601805,  -9.434140183e-08,                 0,                 0,                 0,   1.260432152e-06,     0.00902601805,  -9.434140183e-08,                 0,  -1.045216188e-05,    0.001558235895
          0,           0,        2947,      -7.882925912,      -5.747560205,      -8.070097162,      -5.766702026,      -8.498088411,               0.5,    0.009025915659,  -9.437397987e-08,                 0,                 0,                 0,   1.260334783e-06,    0.009025915659,  -9.437397987e-08,                 0,  -1.045588984e-05,    0.001558235895
          0,           0,        2948,      -7.882900335,      -5.747557871,      -8.070404666,      -5.766702708,      -8.497915651,               0.5,     0.00902581337,  -9.440646424e-08,                 0,                 0,                 0,   1.260237451e-06,     0.00902581337,  -9.440646424e-08,                 0,  -1.045960739e-05,    0.001558235895
          0,           0,        2949,        -7.8828748,      -5.747555565,      -8.070711748,      -5.766703424,      -8.497742988,               0.5,    0.009025711183,  -9.443890266e-08,                 0,                 0,                 0,   1.260140115e-06,    0.009025711183,  -9.443890266e-08,                 0,  -1.046331982e-05,    0.001558235895
          0,           0,        2950,      -7.882849293,      -5.747553288,      -8.071018726,      -5.766704167,      -8.497570424,               0.5,    0.009025609097,  -9.447122816e-08,                 0,                 0,                 0,   1.260042824e-06,    0.009025609097,  -9.447122816e-08,                 0,  -1.046701969e-05,    0.001558235895
          0,           0,        2951,      -7.882823822,      -5.747551039,      -8.071325385,      -5.766704939,      -8.497397957,               0.5,    0.009025507112,  -9.450345446e-08,                 0,                 0,                 0,    1.25994557e-06,    0.009025507112,  -9.450345446e-08,                 0,  -1.047070855e-05,    0.001558235895
          0,           0,        2952,      -7.882798381,      -5.747548819,      -8.071631862,      -5.766705746,      -8.497225587,               0.5,    0.009025405228,  -9.453559746e-08,                 0,                 0,                 0,    1.25984835e-06,    0.009025405228,  -9.453559746e-08,                 0,  -1.047438814e-05,    0.001558235895
          0,           0,        2953,      -7.882772969,      -5.747546625,      -8.071938103,      -5.766706571,      -8.497053317,               0.5,    0.009025303445,  -9.456774238e-08,                 0,                 0,                 0,   1.259751117e-06,    0.009025303445,  -9.456774238e-08,                 0,  -1.047806791e-05,    0.001558235895
          0,           0,        2954,      -7.882747581,       -5.74754446,       -8.07224417,      -5.766707421,      -8.496881149,               0.5,    0.009025201763,  -9.459983904e-08,                 0,                 0,                 0,   1.259653922e-06,    0.009025201763,  -9.459983904e-08,                 0,  -1.048174229e-05,    0.001558235895
          0,           0,        2955,      -7.882722223,      -5.747542321,      -8.072550076,      -5.766708299,       -8.49670908,               0.5,    0.009025100181,  -9.463201028e-08,                 0,                 0,                 0,    1.25955669e-06,    0.009025100181,  -9.463201028e-08,                 0,  -1.048542491e-05,    0.001558235895
          0,           0,        2956,      -7.882696888,       -5.74754021,       -8.07285586,      -5.766709198,      -8.496537113,               0.5,      0.0090249987,  -9.466421539e-08,                 0,                 0,                 0,   1.259459456e-06,      0.0090249987,  -9.466421539e-08,                 0,  -1.048911125e-05,    0.001558235895
          0,           0,        2957,      -7.882671582,      -5.747538126,      -8.073161288,      -5.766710122,      -8.496365246,               0.5,    0.009024897319,  -9.469648982e-08,                 0,                 0,                 0,   1.259362212e-06,    0.009024897319,  -9.469648982e-08,                 0,  -1.049280523e-05,    0.001558235895
          0,           0,        2958,      -7.882646291,      -5.747536069,      -8.073466594,      -5.766711065,      -8.496193482,               0.5,    0.009024796038,  -9.472888547e-08,                 0,                 0,                 0,   1.259264927e-06,    0.009024796038,  -9.472888547e-08,                 0,  -1.049651262e-05,    0.001558235895
          0,           0,        2959,      -7.882621025,      -5.747534039,      -8.073771693,      -5.766712033,       -8.49602182,               0.5,    0.009024694857,  -9.476146374e-08,                 0,                 0,                 0,    1.25916757e-06,    0.009024694857,  -9.476146374e-08,                 0,   -1.05002402e-05,    0.001558235895
          0,           0,        2960,      -7.882595774,      -5.747532035,      -8.074076604,      -5.766713013,      -8.495850261,               0.5,    0.009024593776,  -9.479415697e-08,                 0,                 0,                 0,   1.259070193e-06,    0.009024593776,  -9.479415697e-08,                 0,  -1.050398049e-05,    0.001558235895
          0,           0,        2961,      -7.882570544,      -5.747530057,      -8.074381313,      -5.766714013,      -8.495678806,               0.5,    0.009024492796,  -9.482703396e-08,                 0,                 0,                 0,    1.25897275e-06,    0.009024492796,  -9.482703396e-08,                 0,  -1.050774111e-05,    0.001558235895
          0,           0,        2962,      -7.882545329,      -5.747528106,      -8.074685729,      -5.766715031,      -8.495507456,               0.5,    0.009024391915,   -9.48599998e-08,                 0,                 0,                 0,   1.258875305e-06,    0.009024391915,   -9.48599998e-08,                 0,  -1.051151154e-05,    0.001558235895
          0,           0,        2963,      -7.882520137,       -5.74752618,      -8.074989981,       -5.76671607,      -8.495336211,               0.5,    0.009024291135,  -9.489306141e-08,                 0,                 0,                 0,   1.258777855e-06,    0.009024291135,  -9.489306141e-08,                 0,  -1.051529256e-05,    0.001558235895
          0,           0,        2964,      -7.882494962,       -5.74752428,      -8.075294001,      -5.766717129,      -8.495165072,               0.5,    0.009024190454,  -9.492629096e-08,                 0,                 0,                 0,   1.258680354e-06,    0.009024190454,  -9.492629096e-08,                 0,  -1.051909215e-05,    0.001558235895
